-1	1
-1	1
-1	0.999999
-0.999999	0.999999
-0.999999	0.999998
-0.999999	0.999997
-0.999998	0.999996
-0.999997	0.999994
-0.999996	0.999993
-0.999996	0.999991
-0.999995	0.999989
-0.999993	0.999987
-0.999992	0.999985
-0.999991	0.999982
-0.99999	0.999979
-0.999988	0.999976
-0.999987	0.999973
-0.999985	0.99997
-0.999983	0.999966
-0.999981	0.999962
-0.999979	0.999959
-0.999977	0.999954
-0.999975	0.99995
-0.999973	0.999946
-0.99997	0.999941
-0.999968	0.999936
-0.999965	0.999931
-0.999963	0.999925
-0.99996	0.99992
-0.999957	0.999914
-0.999954	0.999908
-0.999951	0.999902
-0.999948	0.999896
-0.999945	0.999889
-0.999941	0.999883
-0.999938	0.999876
-0.999934	0.999869
-0.999931	0.999861
-0.999927	0.999854
-0.999923	0.999846
-0.999919	0.999838
-0.999915	0.99983
-0.999911	0.999822
-0.999907	0.999813
-0.999902	0.999805
-0.999898	0.999796
-0.999893	0.999787
-0.999889	0.999777
-0.999884	0.999768
-0.999879	0.999758
-0.999874	0.999748
-0.999869	0.999738
-0.999864	0.999728
-0.999859	0.999718
-0.999853	0.999707
-0.999848	0.999696
-0.999843	0.999685
-0.999837	0.999674
-0.999831	0.999662
-0.999825	0.999651
-0.999819	0.999639
-0.999813	0.999627
-0.999807	0.999615
-0.999801	0.999602
-0.999795	0.99959
-0.999788	0.999577
-0.999782	0.999564
-0.999775	0.99955
-0.999769	0.999537
-0.999762	0.999523
-0.999755	0.99951
-0.999748	0.999496
-0.999741	0.999481
-0.999733	0.999467
-0.999726	0.999452
-0.999719	0.999438
-0.999711	0.999423
-0.999704	0.999407
-0.999696	0.999392
-0.999688	0.999376
-0.99968	0.999361
-0.999672	0.999345
-0.999664	0.999329
-0.999656	0.999312
-0.999648	0.999296
-0.999639	0.999279
-0.999631	0.999262
-0.999622	0.999245
-0.999614	0.999227
-0.999605	0.99921
-0.999596	0.999192
-0.999587	0.999174
-0.999578	0.999156
-0.999569	0.999138
-0.999559	0.999119
-0.99955	0.9991
-0.999541	0.999081
-0.999531	0.999062
-0.999521	0.999043
-0.999512	0.999023
-0.999502	0.999004
-0.999492	0.998984
-0.999482	0.998964
-0.999472	0.998943
-0.999461	0.998923
-0.999451	0.998902
-0.99944	0.998881
-0.99943	0.99886
-0.999419	0.998839
-0.999408	0.998817
-0.999398	0.998796
-0.999387	0.998774
-0.999376	0.998752
-0.999364	0.998729
-0.999353	0.998707
-0.999342	0.998684
-0.99933	0.998661
-0.999319	0.998638
-0.999307	0.998615
-0.999296	0.998592
-0.999284	0.998568
-0.999272	0.998544
-0.99926	0.99852
-0.999248	0.998496
-0.999235	0.998471
-0.999223	0.998447
-0.999211	0.998422
-0.999198	0.998397
-0.999185	0.998372
-0.999173	0.998346
-0.99916	0.99832
-0.999147	0.998295
-0.999134	0.998269
-0.999121	0.998242
-0.999108	0.998216
-0.999094	0.998189
-0.999081	0.998163
-0.999067	0.998136
-0.999054	0.998108
-0.99904	0.998081
-0.999026	0.998053
-0.999012	0.998026
-0.998998	0.997998
-0.998984	0.997969
-0.99897	0.997941
-0.998956	0.997912
-0.998941	0.997884
-0.998927	0.997855
-0.998912	0.997826
-0.998897	0.997796
-0.998883	0.997767
-0.998868	0.997737
-0.998853	0.997707
-0.998838	0.997677
-0.998823	0.997646
-0.998807	0.997616
-0.998792	0.997585
-0.998776	0.997554
-0.998761	0.997523
-0.998745	0.997492
-0.998729	0.99746
-0.998713	0.997429
-0.998697	0.997397
-0.998681	0.997364
-0.998665	0.997332
-0.998649	0.9973
-0.998633	0.997267
-0.998616	0.997234
-0.9986	0.997201
-0.998583	0.997168
-0.998566	0.997134
-0.998549	0.997101
-0.998532	0.997067
-0.998515	0.997033
-0.998498	0.996998
-0.998481	0.996964
-0.998463	0.996929
-0.998446	0.996894
-0.998428	0.996859
-0.998411	0.996824
-0.998393	0.996789
-0.998375	0.996753
-0.998357	0.996717
-0.998339	0.996681
-0.998321	0.996645
-0.998303	0.996608
-0.998284	0.996572
-0.998266	0.996535
-0.998247	0.996498
-0.998229	0.996461
-0.99821	0.996423
-0.998191	0.996386
-0.998172	0.996348
-0.998153	0.99631
-0.998134	0.996272
-0.998115	0.996233
-0.998096	0.996195
-0.998076	0.996156
-0.998057	0.996117
-0.998037	0.996078
-0.998017	0.996038
-0.997997	0.995999
-0.997978	0.995959
-0.997957	0.995919
-0.997937	0.995879
-0.997917	0.995839
-0.997897	0.995798
-0.997876	0.995757
-0.997856	0.995716
-0.997835	0.995675
-0.997815	0.995634
-0.997794	0.995592
-0.997773	0.995551
-0.997752	0.995509
-0.997731	0.995467
-0.99771	0.995424
-0.997688	0.995382
-0.997667	0.995339
-0.997645	0.995296
-0.997624	0.995253
-0.997602	0.99521
-0.99758	0.995167
-0.997558	0.995123
-0.997536	0.995079
-0.997514	0.995035
-0.997492	0.994991
-0.99747	0.994946
-0.997448	0.994902
-0.997425	0.994857
-0.997402	0.994812
-0.99738	0.994766
-0.997357	0.994721
-0.997334	0.994675
-0.997311	0.99463
-0.997288	0.994584
-0.997265	0.994537
-0.997242	0.994491
-0.997218	0.994444
-0.997195	0.994398
-0.997171	0.994351
-0.997148	0.994303
-0.997124	0.994256
-0.9971	0.994208
-0.997076	0.994161
-0.997052	0.994113
-0.997028	0.994065
-0.997004	0.994016
-0.996979	0.993968
-0.996955	0.993919
-0.99693	0.99387
-0.996906	0.993821
-0.996881	0.993771
-0.996856	0.993722
-0.996831	0.993672
-0.996806	0.993622
